scope,reviewer,bank_vendor,subset,field,label,count,denominator,rate
actual_training_subset,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,yes,0,7,0.0
actual_training_subset,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,no,7,7,1.0
actual_training_subset,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,uncertain,0,7,0.0
actual_training_subset,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,unknown,0,7,0.0
actual_training_subset,glm52,M,named_wrong_direction,strategy,consolidation,0,10,0.0
actual_training_subset,glm52,M,named_wrong_direction,strategy,specialization,1,10,0.1
actual_training_subset,glm52,M,named_wrong_direction,strategy,both,0,10,0.0
actual_training_subset,glm52,M,named_wrong_direction,strategy,neither,8,10,0.8
actual_training_subset,glm52,M,named_wrong_direction,strategy,uncertain,1,10,0.1
actual_training_subset,glm52,M,named_wrong_direction,strategy,unknown,0,10,0.0
actual_training_subset,glm52,M,named_wrong_direction,commitment_increase,yes,0,10,0.0
actual_training_subset,glm52,M,named_wrong_direction,commitment_increase,no,10,10,1.0
actual_training_subset,glm52,M,named_wrong_direction,commitment_increase,uncertain,0,10,0.0
actual_training_subset,glm52,M,named_wrong_direction,commitment_increase,unknown,0,10,0.0
actual_training_subset,glm52,M,named_wrong_direction,unsupported_capability_claim,yes,0,10,0.0
actual_training_subset,glm52,M,named_wrong_direction,unsupported_capability_claim,no,10,10,1.0
actual_training_subset,glm52,M,named_wrong_direction,unsupported_capability_claim,uncertain,0,10,0.0
actual_training_subset,glm52,M,named_wrong_direction,unsupported_capability_claim,unknown,0,10,0.0
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,strategy,consolidation,0,10,0.0
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,strategy,specialization,2,10,0.2
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,strategy,both,0,10,0.0
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,strategy,neither,1,10,0.1
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,strategy,uncertain,6,10,0.6
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,strategy,unknown,1,10,0.1
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,commitment_increase,yes,0,10,0.0
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,commitment_increase,no,7,10,0.7
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,commitment_increase,uncertain,2,10,0.2
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,commitment_increase,unknown,1,10,0.1
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,yes,0,10,0.0
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,no,9,10,0.9
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,uncertain,0,10,0.0
actual_training_subset,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,unknown,1,10,0.1
actual_training_subset,glm52,M,named_no_authority,strategy,consolidation,1,12,0.08333333333333333
actual_training_subset,glm52,M,named_no_authority,strategy,specialization,0,12,0.0
actual_training_subset,glm52,M,named_no_authority,strategy,both,1,12,0.08333333333333333
actual_training_subset,glm52,M,named_no_authority,strategy,neither,10,12,0.8333333333333334
actual_training_subset,glm52,M,named_no_authority,strategy,uncertain,0,12,0.0
actual_training_subset,glm52,M,named_no_authority,strategy,unknown,0,12,0.0
actual_training_subset,glm52,M,named_no_authority,commitment_increase,yes,0,12,0.0
actual_training_subset,glm52,M,named_no_authority,commitment_increase,no,12,12,1.0
actual_training_subset,glm52,M,named_no_authority,commitment_increase,uncertain,0,12,0.0
actual_training_subset,glm52,M,named_no_authority,commitment_increase,unknown,0,12,0.0
actual_training_subset,glm52,M,named_no_authority,unsupported_capability_claim,yes,0,12,0.0
actual_training_subset,glm52,M,named_no_authority,unsupported_capability_claim,no,12,12,1.0
actual_training_subset,glm52,M,named_no_authority,unsupported_capability_claim,uncertain,0,12,0.0
actual_training_subset,glm52,M,named_no_authority,unsupported_capability_claim,unknown,0,12,0.0
actual_training_subset,gemini_flash_lite,M,named_no_authority,strategy,consolidation,0,12,0.0
actual_training_subset,gemini_flash_lite,M,named_no_authority,strategy,specialization,0,12,0.0
actual_training_subset,gemini_flash_lite,M,named_no_authority,strategy,both,0,12,0.0
actual_training_subset,gemini_flash_lite,M,named_no_authority,strategy,neither,1,12,0.08333333333333333
actual_training_subset,gemini_flash_lite,M,named_no_authority,strategy,uncertain,8,12,0.6666666666666666
actual_training_subset,gemini_flash_lite,M,named_no_authority,strategy,unknown,3,12,0.25
actual_training_subset,gemini_flash_lite,M,named_no_authority,commitment_increase,yes,0,12,0.0
actual_training_subset,gemini_flash_lite,M,named_no_authority,commitment_increase,no,2,12,0.16666666666666666
actual_training_subset,gemini_flash_lite,M,named_no_authority,commitment_increase,uncertain,7,12,0.5833333333333334
actual_training_subset,gemini_flash_lite,M,named_no_authority,commitment_increase,unknown,3,12,0.25
actual_training_subset,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,yes,0,12,0.0
actual_training_subset,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,no,9,12,0.75
actual_training_subset,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,uncertain,0,12,0.0
actual_training_subset,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,unknown,3,12,0.25
actual_training_subset,glm52,M,rival_leaning,strategy,consolidation,2,9,0.2222222222222222
actual_training_subset,glm52,M,rival_leaning,strategy,specialization,0,9,0.0
actual_training_subset,glm52,M,rival_leaning,strategy,both,0,9,0.0
actual_training_subset,glm52,M,rival_leaning,strategy,neither,7,9,0.7777777777777778
actual_training_subset,glm52,M,rival_leaning,strategy,uncertain,0,9,0.0
actual_training_subset,glm52,M,rival_leaning,strategy,unknown,0,9,0.0
actual_training_subset,glm52,M,rival_leaning,commitment_increase,yes,0,9,0.0
actual_training_subset,glm52,M,rival_leaning,commitment_increase,no,6,9,0.6666666666666666
actual_training_subset,glm52,M,rival_leaning,commitment_increase,uncertain,3,9,0.3333333333333333
actual_training_subset,glm52,M,rival_leaning,commitment_increase,unknown,0,9,0.0
actual_training_subset,glm52,M,rival_leaning,unsupported_capability_claim,yes,0,9,0.0
actual_training_subset,glm52,M,rival_leaning,unsupported_capability_claim,no,9,9,1.0
actual_training_subset,glm52,M,rival_leaning,unsupported_capability_claim,uncertain,0,9,0.0
actual_training_subset,glm52,M,rival_leaning,unsupported_capability_claim,unknown,0,9,0.0
actual_training_subset,gemini_flash_lite,M,rival_leaning,strategy,consolidation,2,9,0.2222222222222222
actual_training_subset,gemini_flash_lite,M,rival_leaning,strategy,specialization,0,9,0.0
actual_training_subset,gemini_flash_lite,M,rival_leaning,strategy,both,0,9,0.0
actual_training_subset,gemini_flash_lite,M,rival_leaning,strategy,neither,0,9,0.0
actual_training_subset,gemini_flash_lite,M,rival_leaning,strategy,uncertain,6,9,0.6666666666666666
actual_training_subset,gemini_flash_lite,M,rival_leaning,strategy,unknown,1,9,0.1111111111111111
actual_training_subset,gemini_flash_lite,M,rival_leaning,commitment_increase,yes,2,9,0.2222222222222222
actual_training_subset,gemini_flash_lite,M,rival_leaning,commitment_increase,no,4,9,0.4444444444444444
actual_training_subset,gemini_flash_lite,M,rival_leaning,commitment_increase,uncertain,2,9,0.2222222222222222
actual_training_subset,gemini_flash_lite,M,rival_leaning,commitment_increase,unknown,1,9,0.1111111111111111
actual_training_subset,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,yes,0,9,0.0
actual_training_subset,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,no,8,9,0.8888888888888888
actual_training_subset,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,uncertain,0,9,0.0
actual_training_subset,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,unknown,1,9,0.1111111111111111
actual_training_subset,glm52,S,all,strategy,consolidation,40,88,0.45454545454545453
actual_training_subset,glm52,S,all,strategy,specialization,12,88,0.13636363636363635
actual_training_subset,glm52,S,all,strategy,both,3,88,0.03409090909090909
actual_training_subset,glm52,S,all,strategy,neither,31,88,0.3522727272727273
actual_training_subset,glm52,S,all,strategy,uncertain,2,88,0.022727272727272728
actual_training_subset,glm52,S,all,strategy,unknown,0,88,0.0
actual_training_subset,glm52,S,all,commitment_increase,yes,44,88,0.5
actual_training_subset,glm52,S,all,commitment_increase,no,39,88,0.4431818181818182
actual_training_subset,glm52,S,all,commitment_increase,uncertain,5,88,0.056818181818181816
actual_training_subset,glm52,S,all,commitment_increase,unknown,0,88,0.0
actual_training_subset,glm52,S,all,unsupported_capability_claim,yes,22,88,0.25
actual_training_subset,glm52,S,all,unsupported_capability_claim,no,66,88,0.75
actual_training_subset,glm52,S,all,unsupported_capability_claim,uncertain,0,88,0.0
actual_training_subset,glm52,S,all,unsupported_capability_claim,unknown,0,88,0.0
actual_training_subset,gemini_flash_lite,S,all,strategy,consolidation,33,88,0.375
actual_training_subset,gemini_flash_lite,S,all,strategy,specialization,10,88,0.11363636363636363
actual_training_subset,gemini_flash_lite,S,all,strategy,both,0,88,0.0
actual_training_subset,gemini_flash_lite,S,all,strategy,neither,6,88,0.06818181818181818
actual_training_subset,gemini_flash_lite,S,all,strategy,uncertain,24,88,0.2727272727272727
actual_training_subset,gemini_flash_lite,S,all,strategy,unknown,15,88,0.17045454545454544
actual_training_subset,gemini_flash_lite,S,all,commitment_increase,yes,34,88,0.38636363636363635
actual_training_subset,gemini_flash_lite,S,all,commitment_increase,no,25,88,0.2840909090909091
actual_training_subset,gemini_flash_lite,S,all,commitment_increase,uncertain,14,88,0.1590909090909091
actual_training_subset,gemini_flash_lite,S,all,commitment_increase,unknown,15,88,0.17045454545454544
actual_training_subset,gemini_flash_lite,S,all,unsupported_capability_claim,yes,0,88,0.0
actual_training_subset,gemini_flash_lite,S,all,unsupported_capability_claim,no,73,88,0.8295454545454546
actual_training_subset,gemini_flash_lite,S,all,unsupported_capability_claim,uncertain,0,88,0.0
actual_training_subset,gemini_flash_lite,S,all,unsupported_capability_claim,unknown,15,88,0.17045454545454544
actual_training_subset,glm52,S,positive_and_contested,strategy,consolidation,36,40,0.9
actual_training_subset,glm52,S,positive_and_contested,strategy,specialization,0,40,0.0
actual_training_subset,glm52,S,positive_and_contested,strategy,both,2,40,0.05
actual_training_subset,glm52,S,positive_and_contested,strategy,neither,1,40,0.025
actual_training_subset,glm52,S,positive_and_contested,strategy,uncertain,1,40,0.025
actual_training_subset,glm52,S,positive_and_contested,strategy,unknown,0,40,0.0
actual_training_subset,glm52,S,positive_and_contested,commitment_increase,yes,40,40,1.0
actual_training_subset,glm52,S,positive_and_contested,commitment_increase,no,0,40,0.0
actual_training_subset,glm52,S,positive_and_contested,commitment_increase,uncertain,0,40,0.0
actual_training_subset,glm52,S,positive_and_contested,commitment_increase,unknown,0,40,0.0
actual_training_subset,glm52,S,positive_and_contested,unsupported_capability_claim,yes,22,40,0.55
actual_training_subset,glm52,S,positive_and_contested,unsupported_capability_claim,no,18,40,0.45
actual_training_subset,glm52,S,positive_and_contested,unsupported_capability_claim,uncertain,0,40,0.0
actual_training_subset,glm52,S,positive_and_contested,unsupported_capability_claim,unknown,0,40,0.0
actual_training_subset,gemini_flash_lite,S,positive_and_contested,strategy,consolidation,30,40,0.75
actual_training_subset,gemini_flash_lite,S,positive_and_contested,strategy,specialization,1,40,0.025
actual_training_subset,gemini_flash_lite,S,positive_and_contested,strategy,both,0,40,0.0
actual_training_subset,gemini_flash_lite,S,positive_and_contested,strategy,neither,0,40,0.0
actual_training_subset,gemini_flash_lite,S,positive_and_contested,strategy,uncertain,1,40,0.025
actual_training_subset,gemini_flash_lite,S,positive_and_contested,strategy,unknown,8,40,0.2
actual_training_subset,gemini_flash_lite,S,positive_and_contested,commitment_increase,yes,32,40,0.8
actual_training_subset,gemini_flash_lite,S,positive_and_contested,commitment_increase,no,0,40,0.0
actual_training_subset,gemini_flash_lite,S,positive_and_contested,commitment_increase,uncertain,0,40,0.0
actual_training_subset,gemini_flash_lite,S,positive_and_contested,commitment_increase,unknown,8,40,0.2
actual_training_subset,gemini_flash_lite,S,positive_and_contested,unsupported_capability_claim,yes,0,40,0.0
actual_training_subset,gemini_flash_lite,S,positive_and_contested,unsupported_capability_claim,no,32,40,0.8
actual_training_subset,gemini_flash_lite,S,positive_and_contested,unsupported_capability_claim,uncertain,0,40,0.0
actual_training_subset,gemini_flash_lite,S,positive_and_contested,unsupported_capability_claim,unknown,8,40,0.2
actual_training_subset,glm52,S,negative,strategy,consolidation,4,48,0.08333333333333333
actual_training_subset,glm52,S,negative,strategy,specialization,12,48,0.25
actual_training_subset,glm52,S,negative,strategy,both,1,48,0.020833333333333332
actual_training_subset,glm52,S,negative,strategy,neither,30,48,0.625
actual_training_subset,glm52,S,negative,strategy,uncertain,1,48,0.020833333333333332
actual_training_subset,glm52,S,negative,strategy,unknown,0,48,0.0
actual_training_subset,glm52,S,negative,commitment_increase,yes,4,48,0.08333333333333333
actual_training_subset,glm52,S,negative,commitment_increase,no,39,48,0.8125
actual_training_subset,glm52,S,negative,commitment_increase,uncertain,5,48,0.10416666666666667
actual_training_subset,glm52,S,negative,commitment_increase,unknown,0,48,0.0
actual_training_subset,glm52,S,negative,unsupported_capability_claim,yes,0,48,0.0
actual_training_subset,glm52,S,negative,unsupported_capability_claim,no,48,48,1.0
actual_training_subset,glm52,S,negative,unsupported_capability_claim,uncertain,0,48,0.0
actual_training_subset,glm52,S,negative,unsupported_capability_claim,unknown,0,48,0.0
actual_training_subset,gemini_flash_lite,S,negative,strategy,consolidation,3,48,0.0625
actual_training_subset,gemini_flash_lite,S,negative,strategy,specialization,9,48,0.1875
actual_training_subset,gemini_flash_lite,S,negative,strategy,both,0,48,0.0
actual_training_subset,gemini_flash_lite,S,negative,strategy,neither,6,48,0.125
actual_training_subset,gemini_flash_lite,S,negative,strategy,uncertain,23,48,0.4791666666666667
actual_training_subset,gemini_flash_lite,S,negative,strategy,unknown,7,48,0.14583333333333334
actual_training_subset,gemini_flash_lite,S,negative,commitment_increase,yes,2,48,0.041666666666666664
actual_training_subset,gemini_flash_lite,S,negative,commitment_increase,no,25,48,0.5208333333333334
actual_training_subset,gemini_flash_lite,S,negative,commitment_increase,uncertain,14,48,0.2916666666666667
actual_training_subset,gemini_flash_lite,S,negative,commitment_increase,unknown,7,48,0.14583333333333334
actual_training_subset,gemini_flash_lite,S,negative,unsupported_capability_claim,yes,0,48,0.0
actual_training_subset,gemini_flash_lite,S,negative,unsupported_capability_claim,no,41,48,0.8541666666666666
actual_training_subset,gemini_flash_lite,S,negative,unsupported_capability_claim,uncertain,0,48,0.0
actual_training_subset,gemini_flash_lite,S,negative,unsupported_capability_claim,unknown,7,48,0.14583333333333334
actual_training_subset,glm52,S,positive,strategy,consolidation,18,20,0.9
actual_training_subset,glm52,S,positive,strategy,specialization,0,20,0.0
actual_training_subset,glm52,S,positive,strategy,both,2,20,0.1
actual_training_subset,glm52,S,positive,strategy,neither,0,20,0.0
actual_training_subset,glm52,S,positive,strategy,uncertain,0,20,0.0
actual_training_subset,glm52,S,positive,strategy,unknown,0,20,0.0
actual_training_subset,glm52,S,positive,commitment_increase,yes,20,20,1.0
actual_training_subset,glm52,S,positive,commitment_increase,no,0,20,0.0
actual_training_subset,glm52,S,positive,commitment_increase,uncertain,0,20,0.0
actual_training_subset,glm52,S,positive,commitment_increase,unknown,0,20,0.0
actual_training_subset,glm52,S,positive,unsupported_capability_claim,yes,13,20,0.65
actual_training_subset,glm52,S,positive,unsupported_capability_claim,no,7,20,0.35
actual_training_subset,glm52,S,positive,unsupported_capability_claim,uncertain,0,20,0.0
actual_training_subset,glm52,S,positive,unsupported_capability_claim,unknown,0,20,0.0
actual_training_subset,gemini_flash_lite,S,positive,strategy,consolidation,15,20,0.75
actual_training_subset,gemini_flash_lite,S,positive,strategy,specialization,0,20,0.0
actual_training_subset,gemini_flash_lite,S,positive,strategy,both,0,20,0.0
actual_training_subset,gemini_flash_lite,S,positive,strategy,neither,0,20,0.0
actual_training_subset,gemini_flash_lite,S,positive,strategy,uncertain,0,20,0.0
actual_training_subset,gemini_flash_lite,S,positive,strategy,unknown,5,20,0.25
actual_training_subset,gemini_flash_lite,S,positive,commitment_increase,yes,15,20,0.75
actual_training_subset,gemini_flash_lite,S,positive,commitment_increase,no,0,20,0.0
actual_training_subset,gemini_flash_lite,S,positive,commitment_increase,uncertain,0,20,0.0
actual_training_subset,gemini_flash_lite,S,positive,commitment_increase,unknown,5,20,0.25
actual_training_subset,gemini_flash_lite,S,positive,unsupported_capability_claim,yes,0,20,0.0
actual_training_subset,gemini_flash_lite,S,positive,unsupported_capability_claim,no,15,20,0.75
actual_training_subset,gemini_flash_lite,S,positive,unsupported_capability_claim,uncertain,0,20,0.0
actual_training_subset,gemini_flash_lite,S,positive,unsupported_capability_claim,unknown,5,20,0.25
actual_training_subset,glm52,S,contested,strategy,consolidation,18,20,0.9
actual_training_subset,glm52,S,contested,strategy,specialization,0,20,0.0
actual_training_subset,glm52,S,contested,strategy,both,0,20,0.0
actual_training_subset,glm52,S,contested,strategy,neither,1,20,0.05
actual_training_subset,glm52,S,contested,strategy,uncertain,1,20,0.05
actual_training_subset,glm52,S,contested,strategy,unknown,0,20,0.0
actual_training_subset,glm52,S,contested,commitment_increase,yes,20,20,1.0
actual_training_subset,glm52,S,contested,commitment_increase,no,0,20,0.0
actual_training_subset,glm52,S,contested,commitment_increase,uncertain,0,20,0.0
actual_training_subset,glm52,S,contested,commitment_increase,unknown,0,20,0.0
actual_training_subset,glm52,S,contested,unsupported_capability_claim,yes,9,20,0.45
actual_training_subset,glm52,S,contested,unsupported_capability_claim,no,11,20,0.55
actual_training_subset,glm52,S,contested,unsupported_capability_claim,uncertain,0,20,0.0
actual_training_subset,glm52,S,contested,unsupported_capability_claim,unknown,0,20,0.0
actual_training_subset,gemini_flash_lite,S,contested,strategy,consolidation,15,20,0.75
actual_training_subset,gemini_flash_lite,S,contested,strategy,specialization,1,20,0.05
actual_training_subset,gemini_flash_lite,S,contested,strategy,both,0,20,0.0
actual_training_subset,gemini_flash_lite,S,contested,strategy,neither,0,20,0.0
actual_training_subset,gemini_flash_lite,S,contested,strategy,uncertain,1,20,0.05
actual_training_subset,gemini_flash_lite,S,contested,strategy,unknown,3,20,0.15
actual_training_subset,gemini_flash_lite,S,contested,commitment_increase,yes,17,20,0.85
actual_training_subset,gemini_flash_lite,S,contested,commitment_increase,no,0,20,0.0
actual_training_subset,gemini_flash_lite,S,contested,commitment_increase,uncertain,0,20,0.0
actual_training_subset,gemini_flash_lite,S,contested,commitment_increase,unknown,3,20,0.15
actual_training_subset,gemini_flash_lite,S,contested,unsupported_capability_claim,yes,0,20,0.0
actual_training_subset,gemini_flash_lite,S,contested,unsupported_capability_claim,no,17,20,0.85
actual_training_subset,gemini_flash_lite,S,contested,unsupported_capability_claim,uncertain,0,20,0.0
actual_training_subset,gemini_flash_lite,S,contested,unsupported_capability_claim,unknown,3,20,0.15
actual_training_subset,glm52,S,named_not_live,strategy,consolidation,0,13,0.0
actual_training_subset,glm52,S,named_not_live,strategy,specialization,4,13,0.3076923076923077
actual_training_subset,glm52,S,named_not_live,strategy,both,0,13,0.0
actual_training_subset,glm52,S,named_not_live,strategy,neither,9,13,0.6923076923076923
actual_training_subset,glm52,S,named_not_live,strategy,uncertain,0,13,0.0
actual_training_subset,glm52,S,named_not_live,strategy,unknown,0,13,0.0
actual_training_subset,glm52,S,named_not_live,commitment_increase,yes,0,13,0.0
actual_training_subset,glm52,S,named_not_live,commitment_increase,no,13,13,1.0
actual_training_subset,glm52,S,named_not_live,commitment_increase,uncertain,0,13,0.0
actual_training_subset,glm52,S,named_not_live,commitment_increase,unknown,0,13,0.0
actual_training_subset,glm52,S,named_not_live,unsupported_capability_claim,yes,0,13,0.0
actual_training_subset,glm52,S,named_not_live,unsupported_capability_claim,no,13,13,1.0
actual_training_subset,glm52,S,named_not_live,unsupported_capability_claim,uncertain,0,13,0.0
actual_training_subset,glm52,S,named_not_live,unsupported_capability_claim,unknown,0,13,0.0
actual_training_subset,gemini_flash_lite,S,named_not_live,strategy,consolidation,1,13,0.07692307692307693
actual_training_subset,gemini_flash_lite,S,named_not_live,strategy,specialization,2,13,0.15384615384615385
actual_training_subset,gemini_flash_lite,S,named_not_live,strategy,both,0,13,0.0
actual_training_subset,gemini_flash_lite,S,named_not_live,strategy,neither,4,13,0.3076923076923077
actual_training_subset,gemini_flash_lite,S,named_not_live,strategy,uncertain,4,13,0.3076923076923077
actual_training_subset,gemini_flash_lite,S,named_not_live,strategy,unknown,2,13,0.15384615384615385
actual_training_subset,gemini_flash_lite,S,named_not_live,commitment_increase,yes,0,13,0.0
actual_training_subset,gemini_flash_lite,S,named_not_live,commitment_increase,no,10,13,0.7692307692307693
actual_training_subset,gemini_flash_lite,S,named_not_live,commitment_increase,uncertain,1,13,0.07692307692307693
actual_training_subset,gemini_flash_lite,S,named_not_live,commitment_increase,unknown,2,13,0.15384615384615385
actual_training_subset,gemini_flash_lite,S,named_not_live,unsupported_capability_claim,yes,0,13,0.0
actual_training_subset,gemini_flash_lite,S,named_not_live,unsupported_capability_claim,no,11,13,0.8461538461538461
actual_training_subset,gemini_flash_lite,S,named_not_live,unsupported_capability_claim,uncertain,0,13,0.0
actual_training_subset,gemini_flash_lite,S,named_not_live,unsupported_capability_claim,unknown,2,13,0.15384615384615385
actual_training_subset,glm52,S,named_wrong_direction,strategy,consolidation,1,10,0.1
actual_training_subset,glm52,S,named_wrong_direction,strategy,specialization,0,10,0.0
actual_training_subset,glm52,S,named_wrong_direction,strategy,both,0,10,0.0
actual_training_subset,glm52,S,named_wrong_direction,strategy,neither,9,10,0.9
actual_training_subset,glm52,S,named_wrong_direction,strategy,uncertain,0,10,0.0
actual_training_subset,glm52,S,named_wrong_direction,strategy,unknown,0,10,0.0
actual_training_subset,glm52,S,named_wrong_direction,commitment_increase,yes,0,10,0.0
actual_training_subset,glm52,S,named_wrong_direction,commitment_increase,no,9,10,0.9
actual_training_subset,glm52,S,named_wrong_direction,commitment_increase,uncertain,1,10,0.1
actual_training_subset,glm52,S,named_wrong_direction,commitment_increase,unknown,0,10,0.0
actual_training_subset,glm52,S,named_wrong_direction,unsupported_capability_claim,yes,0,10,0.0
actual_training_subset,glm52,S,named_wrong_direction,unsupported_capability_claim,no,10,10,1.0
actual_training_subset,glm52,S,named_wrong_direction,unsupported_capability_claim,uncertain,0,10,0.0
actual_training_subset,glm52,S,named_wrong_direction,unsupported_capability_claim,unknown,0,10,0.0
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,strategy,consolidation,0,10,0.0
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,strategy,specialization,1,10,0.1
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,strategy,both,0,10,0.0
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,strategy,neither,0,10,0.0
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,strategy,uncertain,8,10,0.8
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,strategy,unknown,1,10,0.1
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,commitment_increase,yes,0,10,0.0
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,commitment_increase,no,4,10,0.4
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,commitment_increase,uncertain,5,10,0.5
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,commitment_increase,unknown,1,10,0.1
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,unsupported_capability_claim,yes,0,10,0.0
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,unsupported_capability_claim,no,9,10,0.9
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,unsupported_capability_claim,uncertain,0,10,0.0
actual_training_subset,gemini_flash_lite,S,named_wrong_direction,unsupported_capability_claim,unknown,1,10,0.1
actual_training_subset,glm52,S,named_no_authority,strategy,consolidation,1,12,0.08333333333333333
actual_training_subset,glm52,S,named_no_authority,strategy,specialization,5,12,0.4166666666666667
actual_training_subset,glm52,S,named_no_authority,strategy,both,0,12,0.0
actual_training_subset,glm52,S,named_no_authority,strategy,neither,6,12,0.5
actual_training_subset,glm52,S,named_no_authority,strategy,uncertain,0,12,0.0
actual_training_subset,glm52,S,named_no_authority,strategy,unknown,0,12,0.0
actual_training_subset,glm52,S,named_no_authority,commitment_increase,yes,1,12,0.08333333333333333
actual_training_subset,glm52,S,named_no_authority,commitment_increase,no,9,12,0.75
actual_training_subset,glm52,S,named_no_authority,commitment_increase,uncertain,2,12,0.16666666666666666
actual_training_subset,glm52,S,named_no_authority,commitment_increase,unknown,0,12,0.0
actual_training_subset,glm52,S,named_no_authority,unsupported_capability_claim,yes,0,12,0.0
actual_training_subset,glm52,S,named_no_authority,unsupported_capability_claim,no,12,12,1.0
actual_training_subset,glm52,S,named_no_authority,unsupported_capability_claim,uncertain,0,12,0.0
actual_training_subset,glm52,S,named_no_authority,unsupported_capability_claim,unknown,0,12,0.0
actual_training_subset,gemini_flash_lite,S,named_no_authority,strategy,consolidation,1,12,0.08333333333333333
actual_training_subset,gemini_flash_lite,S,named_no_authority,strategy,specialization,3,12,0.25
actual_training_subset,gemini_flash_lite,S,named_no_authority,strategy,both,0,12,0.0
actual_training_subset,gemini_flash_lite,S,named_no_authority,strategy,neither,2,12,0.16666666666666666
actual_training_subset,gemini_flash_lite,S,named_no_authority,strategy,uncertain,4,12,0.3333333333333333
actual_training_subset,gemini_flash_lite,S,named_no_authority,strategy,unknown,2,12,0.16666666666666666
actual_training_subset,gemini_flash_lite,S,named_no_authority,commitment_increase,yes,1,12,0.08333333333333333
actual_training_subset,gemini_flash_lite,S,named_no_authority,commitment_increase,no,5,12,0.4166666666666667
actual_training_subset,gemini_flash_lite,S,named_no_authority,commitment_increase,uncertain,4,12,0.3333333333333333
actual_training_subset,gemini_flash_lite,S,named_no_authority,commitment_increase,unknown,2,12,0.16666666666666666
actual_training_subset,gemini_flash_lite,S,named_no_authority,unsupported_capability_claim,yes,0,12,0.0
actual_training_subset,gemini_flash_lite,S,named_no_authority,unsupported_capability_claim,no,10,12,0.8333333333333334
actual_training_subset,gemini_flash_lite,S,named_no_authority,unsupported_capability_claim,uncertain,0,12,0.0
actual_training_subset,gemini_flash_lite,S,named_no_authority,unsupported_capability_claim,unknown,2,12,0.16666666666666666
actual_training_subset,glm52,S,rival_leaning,strategy,consolidation,2,13,0.15384615384615385
actual_training_subset,glm52,S,rival_leaning,strategy,specialization,3,13,0.23076923076923078
actual_training_subset,glm52,S,rival_leaning,strategy,both,1,13,0.07692307692307693
actual_training_subset,glm52,S,rival_leaning,strategy,neither,6,13,0.46153846153846156
actual_training_subset,glm52,S,rival_leaning,strategy,uncertain,1,13,0.07692307692307693
actual_training_subset,glm52,S,rival_leaning,strategy,unknown,0,13,0.0
actual_training_subset,glm52,S,rival_leaning,commitment_increase,yes,3,13,0.23076923076923078
actual_training_subset,glm52,S,rival_leaning,commitment_increase,no,8,13,0.6153846153846154
actual_training_subset,glm52,S,rival_leaning,commitment_increase,uncertain,2,13,0.15384615384615385
actual_training_subset,glm52,S,rival_leaning,commitment_increase,unknown,0,13,0.0
actual_training_subset,glm52,S,rival_leaning,unsupported_capability_claim,yes,0,13,0.0
actual_training_subset,glm52,S,rival_leaning,unsupported_capability_claim,no,13,13,1.0
actual_training_subset,glm52,S,rival_leaning,unsupported_capability_claim,uncertain,0,13,0.0
actual_training_subset,glm52,S,rival_leaning,unsupported_capability_claim,unknown,0,13,0.0
actual_training_subset,gemini_flash_lite,S,rival_leaning,strategy,consolidation,1,13,0.07692307692307693
